duration,campaign,poutcome
78,4,unknown
231,4,unknown
235,2,unknown
470,2,failure
11,9,unknown
383,5,unknown
58,2,unknown
155,1,unknown
166,2,failure
542,4,other
277,1,unknown
237,4,failure
184,1,failure
325,2,unknown
360,1,failure
245,5,unknown
168,1,unknown
37,1,unknown
257,1,unknown
348,1,unknown
335,1,failure
127,1,unknown
217,2,unknown
71,1,unknown
58,1,unknown
104,3,failure
398,2,failure
54,3,unknown
253,3,failure
249,1,failure
160,1,unknown
227,1,unknown
316,1,success
65,3,other
246,1,failure
157,4,unknown
200,2,other
162,1,failure
259,1,unknown
290,2,unknown
387,2,failure
253,1,success
74,1,failure
301,2,unknown
106,1,unknown
283,1,failure
343,4,other
223,1,unknown
496,1,failure
113,2,unknown
397,1,unknown
876,1,unknown
101,2,unknown
334,1,unknown
183,1,failure
1101,1,unknown
128,1,other
325,2,unknown
442,2,failure
444,2,unknown
85,8,unknown
83,9,other
369,2,failure
281,2,unknown
304,2,failure
159,2,failure
263,2,unknown
335,2,other
334,6,failure
342,2,unknown
200,3,unknown
297,2,failure
338,4,other
279,2,failure
318,3,unknown
147,2,failure
306,2,unknown
81,9,unknown
176,2,failure
192,2,unknown
124,2,other
291,5,unknown
122,2,failure
180,3,failure
178,2,failure
157,7,failure
211,2,failure
319,2,failure
272,3,unknown
169,2,unknown
67,4,unknown
75,7,unknown
674,2,failure
704,2,unknown
321,2,unknown
209,5,failure
211,2,other
185,2,failure
205,2,unknown
253,2,failure
523,1,failure
36,7,other
371,2,unknown
52,3,unknown
475,2,unknown
176,1,unknown
238,3,failure
278,1,unknown
111,1,unknown
305,5,other
320,1,unknown
259,2,unknown
126,1,unknown
189,1,unknown
418,3,unknown
408,2,failure
74,8,failure
195,1,unknown
84,1,unknown
151,1,unknown
147,1,unknown
305,1,other
160,7,failure
104,2,failure
7,11,failure
142,3,unknown
14,6,unknown
199,7,failure
105,4,failure
88,2,unknown
87,1,unknown
149,1,success
206,1,unknown
121,1,unknown
78,1,failure
303,1,unknown
438,1,unknown
95,1,unknown
113,1,other
210,2,failure
241,2,unknown
327,1,failure
224,1,other
275,1,unknown
65,1,failure
207,1,failure
248,1,unknown
197,1,unknown
207,1,failure
327,1,other
215,3,failure
62,1,unknown
345,1,unknown
372,1,unknown
285,1,other
128,3,unknown
26,1,unknown
207,1,unknown
401,1,failure
74,2,unknown
293,1,failure
473,4,unknown
178,5,failure
362,2,unknown
343,3,failure
403,4,unknown
62,2,failure
227,1,unknown
139,6,unknown
142,2,unknown
160,2,unknown
132,1,failure
100,1,unknown
222,1,unknown
50,1,unknown
403,1,failure
106,1,unknown
644,1,failure
34,9,unknown
109,1,unknown
72,1,unknown
19,1,unknown
90,1,failure
347,1,unknown
208,1,failure
174,1,failure
503,2,failure
257,1,failure
465,1,failure
404,1,failure
153,1,failure
147,1,unknown
128,1,unknown
274,1,unknown
278,1,unknown
55,1,unknown
101,1,other
90,1,unknown
195,1,unknown
137,1,failure
42,1,failure
495,1,unknown
305,1,failure
151,1,unknown
340,1,unknown
209,1,unknown
44,1,unknown
234,1,unknown
339,1,failure
205,1,failure
124,1,failure
226,1,other
143,1,unknown
158,1,success
164,5,unknown
236,1,unknown
210,1,unknown
158,2,unknown
159,1,unknown
338,4,unknown
159,1,unknown
116,1,unknown
49,2,failure
410,1,unknown
244,1,failure
123,1,failure
258,9,unknown
59,1,failure
37,2,unknown
186,1,unknown
333,1,unknown
225,2,unknown
45,1,unknown
156,1,unknown
1079,3,unknown
94,1,unknown
68,1,failure
161,1,failure
199,1,failure
60,1,failure
473,1,other
315,1,other
198,1,unknown
146,1,failure
296,1,unknown
364,4,unknown
208,1,other
84,1,failure
378,1,unknown
39,1,failure
10,1,unknown
66,2,unknown
20,1,failure
217,1,failure
155,5,unknown
318,1,unknown
219,2,unknown
413,1,other
211,1,success
107,1,unknown
124,1,unknown
17,1,unknown
159,1,failure
477,2,unknown
265,1,unknown
136,5,unknown
318,1,failure
285,2,other
29,1,failure
585,2,failure
106,2,unknown
184,2,failure
128,1,failure
44,4,unknown
282,4,unknown
231,1,failure
120,1,failure
50,1,failure
457,1,other
148,1,unknown
37,1,unknown
254,1,failure
204,1,unknown
451,1,other
428,1,unknown
317,1,failure
153,1,unknown
108,1,unknown
150,1,unknown
123,1,unknown
176,1,unknown
297,1,unknown
92,3,other
728,1,unknown
127,2,other
179,2,unknown
138,3,unknown
98,2,unknown
135,2,failure
1131,2,unknown
156,2,failure
343,2,unknown
64,1,failure
903,2,other
106,1,unknown
459,4,unknown
109,1,unknown
47,1,unknown
45,2,failure
197,1,failure
231,2,unknown
389,2,unknown
230,1,unknown
323,2,unknown
125,2,unknown
89,1,failure
74,2,failure
150,1,unknown
60,1,unknown
181,1,unknown
305,1,unknown
139,1,other
827,1,failure
319,2,unknown
203,2,failure
109,1,other
311,1,success
175,1,failure
110,2,failure
207,1,failure
147,1,unknown
911,1,failure
321,1,unknown
90,1,unknown
317,1,failure
138,2,unknown
811,1,other
184,1,unknown
118,1,failure
79,2,failure
482,2,unknown
654,1,unknown
145,1,unknown
116,2,failure
116,2,unknown
500,1,unknown
311,2,failure
68,1,unknown
346,1,unknown
131,2,failure
220,1,unknown
309,1,failure
323,2,failure
82,2,failure
316,2,failure
283,3,unknown
133,1,unknown
127,2,unknown
251,4,failure
84,2,failure
320,1,unknown
222,2,failure
239,3,unknown
250,2,unknown
167,3,failure
322,2,failure
136,3,failure
206,2,failure
281,2,failure
62,4,failure
183,2,failure
487,2,unknown
155,1,unknown
311,3,failure
90,2,unknown
402,2,unknown
22,2,unknown
228,2,unknown
175,1,unknown
267,2,unknown
133,1,unknown
160,1,unknown
192,1,unknown
103,3,failure
88,1,failure
422,1,failure
74,6,failure
70,3,other
87,3,other
233,2,unknown
28,2,other
346,3,other
523,2,failure
172,4,unknown
82,2,failure
151,2,unknown
358,2,failure
116,2,failure
222,2,failure
379,2,failure
593,2,failure
69,2,unknown
242,2,failure
307,2,unknown
544,4,unknown
320,3,unknown
129,3,unknown
102,2,failure
206,2,unknown
270,4,failure
456,3,unknown
293,3,unknown
273,4,unknown
155,2,unknown
606,3,other
142,3,unknown
309,3,failure
232,2,failure
437,4,failure
373,4,unknown
140,2,unknown
167,3,unknown
91,3,unknown
458,3,unknown
284,3,unknown
185,3,unknown
467,2,unknown
187,8,unknown
787,3,unknown
97,2,unknown
362,2,failure
165,2,unknown
151,2,unknown
157,3,failure
22,6,unknown
276,2,unknown
117,2,unknown
232,2,failure
268,1,failure
337,2,unknown
796,2,unknown
86,2,unknown
219,2,unknown
183,3,unknown
210,2,other
25,5,failure
16,5,other
113,2,unknown
343,3,other
315,2,unknown
186,2,failure
175,4,unknown
83,4,other
57,4,unknown
270,3,unknown
13,5,unknown
240,1,unknown
413,1,unknown
755,3,failure
187,1,unknown
633,1,unknown
370,1,unknown
205,1,unknown
157,1,failure
195,1,unknown
512,1,unknown
263,1,unknown
98,1,failure
204,1,unknown
82,1,unknown
92,1,unknown
22,11,unknown
149,1,failure
98,1,unknown
62,6,failure
689,1,unknown
102,1,unknown
241,1,unknown
27,1,failure
203,1,unknown
277,1,unknown
722,1,unknown
59,1,failure
224,1,unknown
98,1,failure
248,1,unknown
549,1,unknown
104,1,failure
121,1,failure
103,1,failure
348,1,unknown
333,1,failure
25,1,unknown
223,1,unknown
381,1,other
84,1,other
131,1,other
104,1,failure
19,1,failure
366,1,failure
187,1,unknown
50,1,unknown
201,1,unknown
63,1,other
183,4,other
113,1,other
329,1,success
317,2,unknown
95,1,other
1957,1,unknown
556,1,unknown
49,1,unknown
393,1,failure
383,1,other
334,1,unknown
455,1,unknown
223,1,failure
141,8,other
327,4,unknown
375,1,unknown
101,1,unknown
46,1,unknown
184,1,failure
146,1,failure
429,1,other
155,1,failure
130,1,unknown
155,1,unknown
107,1,failure
177,1,failure
754,1,unknown
48,1,unknown
345,1,unknown
193,1,unknown
252,1,failure
198,1,failure
63,1,failure
172,1,failure
47,1,unknown
83,1,unknown
462,1,unknown
397,1,failure
1145,1,failure
159,1,failure
56,1,failure
609,1,unknown
502,1,failure
91,1,failure
245,1,unknown
40,1,unknown
126,1,unknown
93,1,failure
219,1,unknown
128,1,unknown
217,1,other
302,1,failure
223,1,unknown
1191,1,unknown
406,1,unknown
36,3,unknown
16,1,unknown
551,1,failure
158,1,failure
278,1,other
192,1,failure
143,1,failure
273,1,unknown
147,1,failure
346,1,unknown
272,1,unknown
282,1,unknown
60,4,unknown
50,1,failure
86,1,failure
163,2,unknown
229,1,unknown
236,1,unknown
109,1,failure
72,1,unknown
122,1,failure
529,2,unknown
213,1,failure
168,3,failure
72,1,unknown
199,1,failure
232,1,unknown
282,1,failure
63,1,unknown
282,1,unknown
391,1,unknown
973,1,failure
199,1,unknown
219,1,failure
336,1,unknown
17,5,failure
275,1,unknown
362,1,failure
320,1,unknown
166,1,unknown
170,1,other
54,1,failure
569,1,failure
161,1,failure
57,2,failure
59,1,unknown
158,1,failure
147,1,unknown
195,1,unknown
447,2,failure
52,2,unknown
130,2,failure
113,2,other
105,1,failure
155,1,failure
142,1,failure
448,2,unknown
141,1,unknown
176,1,other
154,1,unknown
77,1,unknown
148,1,unknown
290,1,failure
309,1,unknown
69,1,unknown
79,1,unknown
226,1,other
381,1,unknown
307,1,unknown
355,1,unknown
125,1,failure
118,1,unknown
55,1,unknown
412,2,unknown
361,1,unknown
160,4,unknown
174,1,failure
183,1,unknown
99,1,unknown
110,1,unknown
101,1,unknown
174,1,failure
66,1,failure
102,1,unknown
136,1,failure
190,1,other
332,1,unknown
228,1,unknown
43,3,unknown
56,1,unknown
265,1,unknown
219,1,unknown
446,6,failure
263,1,failure
135,1,unknown
57,1,failure
158,1,other
193,2,other
122,2,unknown
247,1,unknown
103,2,failure
67,3,unknown
159,2,failure
121,2,unknown
182,2,failure
101,1,failure
156,1,success
423,1,unknown
258,2,unknown
349,1,failure
281,1,unknown
154,3,failure
287,2,unknown
193,1,unknown
356,2,failure
94,1,unknown
122,2,unknown
140,2,unknown
97,2,failure
590,1,unknown
87,2,success
92,3,other
541,2,unknown
473,2,unknown
195,1,failure
225,3,failure
166,2,unknown
589,2,unknown
228,2,unknown
101,1,failure
258,1,failure
178,1,unknown
430,2,failure
100,4,failure
45,1,failure
127,1,other
129,2,unknown
56,1,failure
1254,3,failure
279,1,failure
325,1,unknown
54,1,unknown
643,1,unknown
115,3,unknown
95,6,unknown
425,1,failure
153,2,unknown
57,1,unknown
243,2,unknown
33,3,failure
330,1,failure
308,1,failure
50,2,failure
245,2,failure
247,2,failure
437,3,failure
458,2,other
96,3,failure
404,2,unknown
253,4,unknown
271,2,unknown
582,2,failure
227,2,unknown
49,2,failure
244,2,unknown
924,3,unknown
62,2,unknown
188,2,other
580,2,unknown
639,2,success
83,5,unknown
244,2,unknown
245,3,unknown
178,3,unknown
212,2,unknown
17,2,unknown
35,3,unknown
201,8,unknown
198,2,unknown
146,2,failure
202,2,other
556,3,unknown
262,2,unknown
189,2,unknown
132,2,other
166,3,failure
217,2,failure
202,2,failure
252,2,unknown
93,4,failure
908,2,other
140,3,unknown
152,2,unknown
739,2,failure
245,3,unknown
300,2,unknown
225,2,failure
429,2,failure
196,3,unknown
293,2,unknown
79,2,other
388,2,failure
128,2,unknown
269,2,unknown
217,2,other
249,2,failure
249,4,failure
109,2,unknown
219,2,unknown
235,2,other
181,2,failure
432,3,other
156,2,other
589,2,unknown
215,2,failure
329,2,unknown
680,2,failure
174,3,failure
253,2,failure
127,6,unknown
265,3,unknown
272,4,other
239,2,unknown
376,2,failure
324,2,failure
255,6,failure
20,8,unknown
274,3,failure
831,4,unknown
541,3,failure
162,7,unknown
892,2,unknown
123,3,unknown
63,3,unknown
146,4,unknown
463,2,unknown
174,12,unknown
190,2,unknown
273,4,unknown
172,2,unknown
304,3,unknown
245,5,failure
177,2,unknown
239,3,unknown
100,1,unknown
206,3,unknown
138,4,other
1051,2,unknown
323,3,unknown
411,2,unknown
42,2,failure
369,1,unknown
100,1,unknown
212,1,unknown
55,1,unknown
227,2,unknown
722,2,unknown
388,2,unknown
1297,2,unknown
201,1,unknown
155,1,unknown
208,1,failure
340,1,unknown
189,3,unknown
148,5,other
378,1,unknown
373,2,failure
181,1,other
54,1,failure
873,1,failure
128,8,other
182,2,failure
141,2,unknown
209,3,other
328,2,failure
142,3,failure
17,9,unknown
143,4,unknown
40,3,other
157,4,unknown
145,1,unknown
191,1,unknown
41,1,failure
253,3,unknown
440,1,unknown
127,1,failure
104,1,failure
317,2,unknown
67,2,unknown
795,6,failure
11,8,failure
165,1,unknown
80,4,other
39,1,unknown
85,1,unknown
33,1,unknown
159,1,failure
57,1,failure
266,1,other
95,3,unknown
76,1,unknown
88,1,unknown
113,1,failure
126,1,other
380,4,failure
65,2,unknown
38,1,unknown
114,1,unknown
181,3,unknown
157,1,unknown
1022,1,failure
293,3,failure
225,1,unknown
106,1,failure
84,1,failure
72,1,failure
7,5,unknown
105,1,unknown
206,1,unknown
197,1,unknown
285,1,failure
63,1,failure
132,1,unknown
213,5,unknown
94,1,unknown
240,1,unknown
122,1,failure
198,1,unknown
247,1,unknown
122,1,failure
154,1,unknown
65,2,failure
279,1,unknown
130,2,unknown
63,1,unknown
77,2,unknown
40,2,unknown
74,2,failure
49,1,failure
208,4,unknown
70,1,unknown
103,1,failure
302,1,failure
103,6,unknown
97,1,failure
14,5,failure
19,6,other
98,2,failure
158,3,failure
307,1,unknown
57,1,failure
182,1,unknown
153,4,failure
389,1,unknown
134,1,failure
290,1,unknown
851,1,unknown
295,1,unknown
139,1,unknown
500,1,unknown
168,2,unknown
291,1,unknown
209,1,unknown
113,1,unknown
130,1,other
86,1,failure
80,1,failure
52,1,failure
346,1,failure
47,5,unknown
1014,2,unknown
144,2,failure
498,1,failure
232,1,unknown
203,2,unknown
268,1,other
312,1,unknown
364,1,failure
212,2,unknown
278,1,unknown
50,1,failure
763,1,unknown
134,1,failure
343,1,failure
120,1,unknown
191,1,unknown
239,1,failure
111,4,other
114,2,unknown
92,1,failure
88,1,failure
301,1,unknown
87,2,failure
36,1,unknown
330,2,unknown
86,1,failure
98,1,unknown
39,3,unknown
80,2,unknown
144,4,other
91,2,failure
525,1,unknown
99,3,other
127,2,unknown
105,1,failure
414,2,failure
445,2,failure
318,2,success
191,3,unknown
51,1,unknown
237,1,other
145,2,other
136,2,unknown
308,1,failure
92,2,other
1243,2,unknown
197,1,failure
125,1,unknown
90,1,unknown
131,1,unknown
171,1,failure
478,1,unknown
75,1,failure
120,2,unknown
326,1,success
87,3,unknown
196,2,other
166,1,failure
159,1,unknown
94,3,unknown
140,1,unknown
132,1,unknown
261,1,failure
66,1,failure
56,1,unknown
197,2,unknown
157,1,unknown
520,2,other
451,3,unknown
191,2,failure
87,1,unknown
301,2,unknown
101,1,unknown
248,1,failure
78,1,failure
18,1,failure
273,1,unknown
207,1,unknown
53,2,unknown
67,3,unknown
255,2,unknown
212,1,unknown
306,1,other
198,1,unknown
579,1,unknown
185,1,unknown
176,1,unknown
99,1,other
69,1,failure
142,1,unknown
428,1,unknown
209,2,failure
171,1,failure
81,3,failure
291,1,failure
272,1,failure
121,1,failure
164,1,unknown
144,3,unknown
339,1,other
154,2,failure
608,2,failure
218,1,failure
124,2,other
87,2,unknown
151,4,other
89,6,unknown
183,1,unknown
270,2,unknown
206,1,unknown
325,1,failure
682,2,success
462,1,failure
238,6,failure
81,2,unknown
68,5,unknown
127,1,unknown
158,2,failure
264,2,unknown
345,2,failure
254,2,other
77,2,unknown
219,2,unknown
134,3,failure
175,2,unknown
241,2,unknown
297,2,unknown
103,2,failure
198,2,other
182,2,other
226,5,unknown
133,8,unknown
123,3,unknown
137,1,failure
233,2,unknown
85,2,failure
238,6,unknown
408,2,unknown
422,2,unknown
44,4,other
91,4,unknown
75,4,unknown
36,5,failure
37,3,failure
326,4,unknown
104,2,unknown
44,2,failure
323,2,failure
309,2,unknown
347,2,unknown
130,1,unknown
207,2,unknown
202,2,unknown
147,2,failure
86,4,unknown
177,2,other
186,4,failure
334,3,unknown
274,2,unknown
286,2,failure
134,2,unknown
104,4,failure
40,6,failure
612,3,unknown
506,2,failure
191,2,failure
187,3,failure
296,5,failure
174,2,unknown
224,2,failure
235,2,unknown
128,3,failure
144,2,unknown
55,2,failure
413,2,unknown
211,2,other
129,2,unknown
295,2,other
217,7,unknown
216,2,failure
152,2,failure
405,3,unknown
129,2,failure
361,3,unknown
746,2,unknown
348,4,other
283,3,failure
108,2,failure
583,2,unknown
265,4,failure
146,3,failure
487,2,other
1049,2,unknown
466,1,failure
348,4,unknown
83,1,failure
324,2,failure
267,3,unknown
546,3,failure
364,1,failure
156,4,unknown
288,3,failure
129,4,unknown
282,5,other
89,1,unknown
152,1,unknown
323,1,unknown
311,1,unknown
108,1,unknown
199,1,other
548,1,unknown
177,1,unknown
72,6,success
713,3,unknown
15,1,unknown
211,1,failure
322,1,failure
349,1,unknown
102,3,unknown
82,2,unknown
84,7,unknown
9,5,unknown
21,5,other
62,3,failure
138,3,other
30,4,other
14,8,unknown
10,8,unknown
125,2,failure
50,5,unknown
28,2,failure
15,8,other
108,6,failure
295,1,unknown
54,1,unknown
573,1,other
652,1,other
22,1,unknown
55,1,failure
67,1,unknown
206,1,unknown
64,1,failure
249,1,unknown
485,2,unknown
26,1,unknown
194,1,failure
309,1,other
313,1,other
33,12,unknown
158,1,unknown
457,1,unknown
363,1,failure
547,1,unknown
431,1,failure
210,1,unknown
502,1,failure
139,1,unknown
57,1,unknown
212,1,unknown
7,5,failure
528,1,unknown
195,5,other
169,2,unknown
210,1,unknown
179,1,failure
106,1,failure
94,1,unknown
73,1,unknown
313,1,failure
66,3,failure
143,4,unknown
261,1,unknown
603,1,unknown
496,1,unknown
108,2,failure
285,1,unknown
207,7,unknown
128,3,failure
7,11,other
277,1,success
40,8,success
94,1,other
346,1,failure
65,1,failure
341,1,unknown
12,8,failure
32,5,unknown
344,1,unknown
195,1,other
469,1,failure
155,2,unknown
243,1,unknown
12,5,unknown
42,1,unknown
460,1,unknown
242,1,unknown
197,1,failure
150,1,failure
15,7,unknown
63,7,unknown
422,1,success
182,2,unknown
248,1,failure
67,1,unknown
221,6,other
188,1,unknown
254,2,failure
231,1,failure
135,2,unknown
212,1,unknown
227,1,unknown
220,1,failure
80,1,failure
340,1,failure
202,3,failure
472,1,failure
409,1,success
236,1,unknown
91,1,unknown
90,1,failure
186,1,unknown
138,1,unknown
442,1,failure
277,1,failure
200,2,unknown
161,2,unknown
51,1,failure
49,1,failure
369,2,failure
198,1,unknown
568,1,other
163,1,failure
59,1,unknown
686,1,unknown
28,1,unknown
256,1,unknown
295,1,failure
114,2,unknown
170,1,failure
214,1,unknown
101,1,failure
306,1,unknown
106,1,unknown
14,5,unknown
240,2,failure
231,1,failure
247,2,other
239,5,failure
712,1,unknown
219,1,failure
199,1,other
88,3,other
102,6,failure
216,1,failure
190,1,failure
181,1,unknown
73,4,unknown
405,1,failure
204,2,unknown
274,1,unknown
227,1,unknown
360,1,other
490,2,unknown
189,1,unknown
143,2,failure
18,6,success
222,2,failure
131,2,unknown
225,1,failure
21,1,unknown
151,2,failure
105,3,unknown
8,5,other
114,1,failure
154,1,failure
347,1,failure
103,1,other
95,1,unknown
323,1,unknown
465,1,other
628,1,unknown
133,1,unknown
553,1,failure
59,1,unknown
49,1,unknown
721,1,unknown
21,6,unknown
58,1,unknown
123,2,other
114,1,failure
54,1,unknown
41,1,unknown
327,1,unknown
177,1,failure
68,1,unknown
125,1,unknown
580,1,success
82,1,other
187,1,failure
29,3,unknown
282,1,unknown
128,3,unknown
622,1,unknown
489,2,other
70,8,other
304,1,failure
102,2,unknown
66,1,failure
78,2,failure
432,2,unknown
275,1,unknown
146,2,unknown
134,2,failure
313,1,failure
333,1,unknown
1114,2,unknown
50,1,unknown
207,1,failure
185,1,failure
197,1,unknown
552,2,failure
249,1,failure
86,7,failure
412,1,other
299,2,unknown
124,1,failure
251,1,other
400,2,failure
82,9,other
262,2,failure
177,4,failure
124,2,failure
239,3,failure
89,1,unknown
40,4,unknown
52,2,unknown
159,1,failure
294,2,unknown
132,3,unknown
282,1,unknown
295,3,unknown
505,2,unknown
261,1,failure
154,2,failure
330,2,failure
148,1,failure
76,2,failure
255,1,unknown
193,1,unknown
74,1,unknown
41,2,failure
168,3,unknown
93,2,unknown
164,2,unknown
157,1,unknown
327,1,unknown
758,1,failure
52,1,unknown
371,1,failure
369,1,unknown
129,1,unknown
264,1,unknown
145,2,failure
329,2,unknown
242,3,other
267,1,failure
160,2,unknown
184,2,unknown
143,3,failure
288,1,failure
186,2,failure
296,1,unknown
79,3,unknown
240,1,unknown
47,1,failure
63,1,unknown
57,1,unknown
176,1,other
193,1,other
200,2,other
161,1,unknown
204,1,failure
188,2,other
290,1,unknown
232,2,failure
97,2,failure
296,1,failure
263,2,failure
228,1,unknown
306,2,other
776,4,other
429,2,unknown
51,6,unknown
150,2,failure
160,2,unknown
125,2,failure
146,2,unknown
171,2,unknown
142,1,unknown
430,3,unknown
189,1,unknown
798,2,unknown
65,2,unknown
66,4,other
34,1,failure
333,1,unknown
128,1,failure
102,1,unknown
400,1,failure
69,1,unknown
126,2,unknown
285,2,failure
168,5,unknown
133,2,failure
147,3,failure
472,2,unknown
173,2,unknown
220,2,unknown
130,3,unknown
299,3,unknown
247,6,unknown
218,4,failure
445,2,other
111,6,unknown
195,2,failure
148,2,unknown
96,2,unknown
286,3,unknown
75,4,unknown
544,3,unknown
127,2,failure
565,2,unknown
155,2,failure
184,4,unknown
480,2,unknown
133,3,unknown
193,2,unknown
206,2,unknown
152,2,success
64,2,other
243,2,unknown
437,2,failure
182,5,unknown
447,2,unknown
238,2,failure
410,2,failure
254,2,unknown
56,3,unknown
226,2,unknown
217,3,failure
379,3,unknown
718,2,unknown
271,2,unknown
258,4,failure
180,3,unknown
298,2,unknown
196,2,unknown
115,2,failure
327,2,unknown
72,2,unknown
498,2,unknown
279,2,unknown
171,2,unknown
211,2,failure
772,2,failure
120,2,unknown
214,2,unknown
82,2,failure
304,3,failure
273,5,unknown
471,3,unknown
301,2,failure
350,3,unknown
94,4,unknown
508,3,failure
338,2,unknown
208,4,failure
1143,4,unknown
503,3,failure
142,5,unknown
196,2,failure
63,2,failure
222,3,unknown
168,2,unknown
72,2,other
273,3,unknown
284,4,unknown
288,2,unknown
136,2,other
66,3,unknown
445,2,other
123,2,unknown
85,2,unknown
927,2,unknown
48,3,failure
66,2,other
81,4,unknown
278,2,other
214,2,unknown
116,2,unknown
167,2,failure
56,3,other
8,8,unknown
200,2,failure
75,5,unknown
13,5,unknown
312,6,unknown
134,2,failure
34,12,other
15,8,other
13,7,other
788,2,unknown
25,6,unknown
52,3,unknown
255,2,unknown
217,3,unknown
315,2,failure
214,3,unknown
352,2,other
97,3,failure
54,2,failure
77,4,failure
34,2,failure
104,3,failure
15,7,unknown
11,6,unknown
197,2,failure
151,2,failure
131,2,unknown
756,3,unknown
304,3,unknown
20,8,failure
11,6,unknown
50,5,unknown
138,3,unknown
6,5,unknown
63,1,unknown
42,1,other
271,1,unknown
341,1,unknown
123,4,failure
40,4,unknown
114,1,unknown
150,4,other
431,1,unknown
11,1,unknown
91,1,unknown
99,1,failure
49,1,unknown
158,1,failure
206,1,failure
259,1,unknown
25,1,failure
300,1,failure
246,2,unknown
178,1,unknown
201,1,unknown
318,1,unknown
214,1,other
67,1,unknown
85,4,failure
115,2,unknown
82,4,unknown
187,1,unknown
69,1,failure
62,1,failure
58,1,unknown
64,4,failure
631,1,success
207,1,failure
104,5,unknown
942,1,unknown
377,1,failure
291,5,unknown
115,1,unknown
87,4,unknown
524,3,other
358,1,other
366,1,success
23,1,unknown
52,1,unknown
347,1,unknown
48,1,unknown
74,1,unknown
451,2,failure
305,1,failure
53,2,unknown
104,3,failure
507,1,unknown
242,1,unknown
137,1,unknown
223,1,failure
63,5,other
137,1,unknown
23,6,failure
22,4,unknown
59,3,unknown
25,6,other
179,3,unknown
85,1,unknown
11,12,other
256,1,unknown
300,5,unknown
7,5,other
43,1,failure
429,2,unknown
296,1,unknown
92,1,unknown
17,7,unknown
245,1,failure
198,1,unknown
139,4,other
232,1,unknown
517,1,failure
418,1,unknown
153,1,unknown
116,2,unknown
261,1,success
168,5,failure
212,1,unknown
23,1,failure
121,1,unknown
306,1,unknown
342,1,failure
202,2,unknown
22,1,unknown
455,1,unknown
245,1,unknown
58,3,failure
33,3,other
41,1,unknown
399,1,unknown
179,1,unknown
174,1,unknown
68,1,failure
212,1,failure
205,2,failure
344,1,unknown
141,1,unknown
113,1,unknown
87,2,unknown
27,6,failure
337,1,failure
24,1,unknown
109,1,other
152,3,failure
272,5,failure
30,7,unknown
196,2,failure
132,1,unknown
151,1,unknown
211,1,failure
816,1,failure
189,1,unknown
131,1,other
78,5,failure
337,1,unknown
185,2,unknown
78,5,unknown
442,1,unknown
36,3,failure
74,3,other
326,2,unknown
45,1,unknown
179,4,unknown
527,2,unknown
148,6,failure
279,1,failure
65,2,failure
83,1,failure
25,1,unknown
189,1,failure
256,1,failure
251,1,unknown
116,1,unknown
1100,2,unknown
451,4,success
209,1,unknown
191,1,failure
313,1,unknown
16,5,unknown
7,5,other
493,10,other
184,3,unknown
360,2,unknown
165,1,unknown
61,2,failure
84,3,unknown
267,1,unknown
183,5,unknown
95,1,other
393,1,unknown
286,1,unknown
87,4,failure
277,1,unknown
814,1,unknown
175,1,failure
204,1,failure
247,1,unknown
146,3,failure
77,1,failure
56,1,other
482,1,unknown
396,1,failure
136,2,unknown
549,1,failure
439,1,unknown
107,3,failure
369,1,unknown
175,1,unknown
139,3,failure
128,2,unknown
395,2,unknown
119,1,failure
88,2,success
463,1,unknown
232,2,unknown
57,1,failure
300,3,unknown
200,2,unknown
225,1,unknown
293,2,unknown
262,2,unknown
137,2,unknown
211,2,failure
387,3,unknown
246,1,other
322,1,failure
357,1,failure
584,2,unknown
215,1,unknown
240,1,unknown
230,1,unknown
337,1,failure
183,6,unknown
207,4,unknown
100,1,failure
146,1,failure
334,1,failure
271,1,failure
95,4,failure
223,4,failure
106,4,unknown
148,1,unknown
179,1,failure
223,1,unknown
165,2,failure
127,1,success
158,1,unknown
165,1,failure
88,2,unknown
107,2,failure
132,3,unknown
406,1,unknown
240,1,failure
278,1,unknown
908,1,unknown
706,3,unknown
161,5,failure
215,2,unknown
370,2,unknown
157,5,unknown
209,2,unknown
399,4,other
1925,1,other
328,2,unknown
178,3,failure
242,2,unknown
450,2,unknown
183,4,unknown
485,2,other
76,2,failure
328,2,unknown
163,2,failure
118,2,failure
453,2,unknown
118,2,failure
139,2,unknown
32,1,unknown
470,2,unknown
278,2,failure
112,2,other
34,4,unknown
169,1,unknown
217,1,failure
192,3,unknown
208,6,failure
415,1,failure
306,2,failure
350,5,failure
224,2,failure
474,2,failure
143,4,unknown
168,4,unknown
317,2,unknown
106,3,unknown
234,6,failure
422,2,unknown
130,3,unknown
61,4,unknown
255,2,failure
29,2,failure
306,2,unknown
181,2,failure
254,4,failure
180,2,unknown
123,3,unknown
135,4,unknown
216,2,other
86,2,unknown
85,2,failure
325,2,unknown
142,2,failure
463,3,unknown
280,2,failure
398,2,unknown
288,2,failure
193,2,unknown
302,2,other
317,2,unknown
211,5,unknown
101,2,unknown
187,3,unknown
464,3,unknown
98,5,unknown
198,2,unknown
114,5,unknown
481,2,unknown
239,4,other
349,2,failure
253,3,failure
112,4,other
396,2,unknown
181,4,failure
178,3,failure
206,2,failure
209,2,other
692,4,other
210,3,unknown
339,4,failure
191,3,unknown
175,2,failure
286,5,unknown
170,3,unknown
173,8,failure
541,2,other
89,2,unknown
242,3,failure
213,6,unknown
194,3,unknown
