duration,campaign,poutcome,deposit_num
928,1,unknown,0
121,1,unknown,0
97,1,unknown,0
167,1,other,0
151,1,failure,0
150,1,unknown,0
133,3,other,0
110,2,failure,0
138,2,unknown,0
96,1,other,0
550,1,unknown,0
62,1,unknown,0
133,1,failure,0
63,1,unknown,0
113,2,failure,0
54,1,failure,0
50,1,unknown,0
269,1,failure,0
122,1,unknown,0
731,1,failure,0
174,1,unknown,0
115,1,unknown,0
326,5,unknown,0
72,1,failure,0
217,1,failure,0
270,1,unknown,0
67,1,unknown,0
251,1,failure,0
88,1,other,0
20,1,unknown,0
371,1,unknown,0
125,1,failure,0
175,2,unknown,0
177,1,failure,0
229,1,unknown,0
72,1,unknown,0
243,1,unknown,0
244,1,failure,0
221,1,unknown,0
73,1,unknown,0
389,1,unknown,0
124,2,other,0
215,2,unknown,0
98,1,failure,0
144,1,unknown,0
113,2,unknown,0
214,1,unknown,0
446,2,failure,0
267,1,unknown,0
83,1,unknown,0
171,1,unknown,0
272,1,unknown,0
130,1,unknown,0
124,1,unknown,0
381,1,unknown,0
49,1,unknown,0
60,1,unknown,0
138,1,unknown,0
182,1,unknown,0
70,3,other,0
158,1,unknown,0
247,1,failure,0
221,1,failure,0
70,1,failure,0
107,1,unknown,0
226,1,failure,0
276,1,success,0
95,1,failure,0
96,1,unknown,0
73,1,failure,0
212,1,other,0
185,1,failure,0
264,1,success,0
109,1,failure,0
210,1,unknown,0
149,1,unknown,0
134,1,failure,0
475,1,unknown,0
166,1,failure,0
200,5,failure,0
111,1,unknown,0
197,1,unknown,0
41,1,unknown,0
210,1,unknown,0
495,1,failure,0
244,1,other,0
105,1,unknown,0
165,1,unknown,0
90,1,failure,0
238,1,failure,0
224,1,failure,0
200,1,failure,0
271,7,unknown,0
315,2,failure,0
619,1,failure,0
50,1,unknown,0
148,1,failure,0
134,1,failure,0
65,1,unknown,0
67,1,other,0
201,1,unknown,0
66,1,failure,0
86,1,other,0
141,1,unknown,0
45,1,unknown,0
64,1,unknown,0
134,1,failure,0
90,1,unknown,0
212,1,unknown,0
447,1,unknown,0
216,1,unknown,0
90,1,failure,0
161,3,other,0
197,1,other,0
71,1,failure,0
45,1,failure,0
126,1,unknown,0
165,1,failure,0
38,1,unknown,0
60,1,failure,0
75,2,unknown,0
504,1,unknown,0
154,2,unknown,0
186,1,unknown,0
92,1,unknown,0
216,2,unknown,0
100,1,unknown,0
237,1,unknown,0
100,1,unknown,0
69,1,failure,0
142,6,failure,0
282,1,unknown,0
204,1,unknown,0
137,1,unknown,0
237,2,unknown,0
192,1,unknown,0
110,3,unknown,0
362,1,unknown,0
20,7,unknown,0
124,1,unknown,0
127,1,unknown,0
268,1,unknown,0
199,1,unknown,0
324,1,unknown,0
180,1,unknown,0
188,1,other,0
655,2,unknown,0
75,1,failure,0
145,1,failure,0
182,1,unknown,0
95,1,unknown,0
346,2,unknown,0
437,1,unknown,0
20,1,unknown,0
173,1,unknown,0
164,1,failure,0
170,1,unknown,0
84,2,unknown,0
108,2,unknown,0
408,1,unknown,0
39,1,unknown,0
123,1,failure,0
161,1,unknown,0
366,1,unknown,0
62,1,failure,0
83,1,unknown,0
96,1,failure,0
173,1,unknown,0
912,1,unknown,0
43,1,unknown,0
131,1,unknown,0
136,1,unknown,0
211,2,unknown,0
361,1,unknown,0
491,1,unknown,0
71,1,unknown,0
166,1,other,0
173,1,failure,0
360,1,unknown,0
56,1,unknown,0
236,2,other,0
122,3,unknown,0
279,2,other,0
299,2,unknown,0
268,2,failure,0
165,1,unknown,0
190,4,failure,0
157,2,failure,0
124,1,success,0
261,1,failure,0
20,8,unknown,0
97,1,unknown,0
231,2,failure,0
319,1,failure,0
113,2,unknown,0
138,1,unknown,0
124,3,unknown,0
218,1,unknown,0
194,1,unknown,0
142,1,failure,0
97,3,unknown,0
158,1,unknown,0
734,1,unknown,0
154,2,unknown,0
155,2,unknown,0
144,1,unknown,0
180,5,unknown,0
521,2,other,0
78,1,unknown,0
161,1,unknown,0
68,1,unknown,0
319,2,unknown,0
171,2,other,0
64,2,unknown,0
126,2,unknown,0
111,1,unknown,0
215,1,unknown,0
111,1,unknown,0
406,1,unknown,0
559,1,failure,0
289,1,unknown,0
324,1,unknown,0
114,1,other,0
64,2,unknown,0
854,1,unknown,0
70,2,unknown,0
36,1,unknown,0
134,1,failure,0
39,1,unknown,0
87,2,other,0
277,1,unknown,0
236,1,unknown,0
154,2,other,0
195,1,unknown,0
115,3,failure,0
421,1,unknown,0
214,1,unknown,0
156,5,unknown,0
252,1,unknown,0
156,3,unknown,0
406,1,unknown,0
45,1,unknown,0
153,1,unknown,0
115,2,failure,0
337,1,unknown,0
95,3,unknown,0
429,2,unknown,0
114,1,unknown,0
19,6,unknown,0
198,2,unknown,0
87,1,failure,0
178,1,unknown,0
221,2,failure,0
544,1,failure,0
294,1,unknown,0
260,5,failure,0
465,2,unknown,0
141,1,failure,0
237,1,unknown,0
102,2,unknown,0
736,1,unknown,0
236,2,failure,0
421,3,other,0
249,1,unknown,0
95,2,other,0
83,1,unknown,0
245,2,unknown,0
204,2,other,0
116,2,failure,0
82,2,unknown,0
175,2,unknown,0
158,2,other,0
119,2,failure,0
223,1,failure,0
88,1,unknown,0
96,1,unknown,0
463,2,unknown,0
62,1,unknown,0
220,3,unknown,0
170,1,unknown,0
202,2,unknown,0
117,7,unknown,0
223,2,other,0
164,2,failure,0
51,2,unknown,0
457,2,unknown,0
131,2,unknown,0
237,2,unknown,0
445,2,unknown,0
413,2,failure,0
620,2,unknown,0
340,3,failure,0
168,1,unknown,0
871,4,unknown,0
299,2,unknown,0
161,2,unknown,0
139,3,success,0
283,2,unknown,0
361,2,other,0
579,2,unknown,0
77,3,unknown,0
266,2,unknown,0
269,2,unknown,0
77,2,unknown,0
194,2,unknown,0
844,2,failure,0
35,1,unknown,0
318,2,unknown,0
182,2,unknown,0
83,2,unknown,0
249,3,unknown,0
1110,2,unknown,0
1028,2,other,0
2256,2,unknown,0
69,3,unknown,0
160,4,unknown,0
223,2,failure,0
142,2,unknown,0
684,2,unknown,0
199,2,unknown,0
127,3,other,0
219,2,failure,0
59,3,other,0
138,3,other,0
42,7,other,0
427,4,unknown,0
21,3,unknown,0
141,4,other,0
485,2,unknown,0
171,2,other,0
347,2,unknown,0
24,7,failure,0
440,2,unknown,0
316,3,unknown,0
192,2,failure,0
248,2,unknown,0
102,2,unknown,0
115,3,failure,0
98,2,failure,0
96,2,failure,0
12,3,unknown,0
123,2,unknown,0
56,2,unknown,0
233,2,unknown,0
69,2,unknown,0
91,2,unknown,0
468,2,unknown,0
218,3,unknown,0
168,2,other,0
141,2,unknown,0
698,2,other,0
153,4,failure,0
116,3,unknown,0
83,3,unknown,0
263,2,unknown,0
186,4,unknown,0
156,2,unknown,0
167,1,failure,0
159,2,failure,0
845,2,unknown,0
81,3,other,0
556,2,unknown,0
111,2,failure,0
161,3,other,0
189,1,unknown,0
147,2,other,0
164,2,failure,0
70,2,unknown,0
300,2,unknown,0
405,1,unknown,0
11,6,unknown,0
62,2,failure,0
298,2,failure,0
117,2,failure,0
7,8,unknown,0
198,2,other,0
182,2,unknown,0
11,7,unknown,0
231,2,failure,0
43,4,unknown,0
149,1,unknown,0
133,1,unknown,0
35,7,other,0
624,1,unknown,0
136,3,unknown,0
221,2,unknown,0
114,1,unknown,0
142,2,unknown,0
155,1,unknown,0
267,4,unknown,0
177,2,failure,0
438,1,unknown,0
110,1,unknown,0
63,2,unknown,0
137,3,other,0
625,4,unknown,0
236,2,failure,0
77,3,failure,0
165,3,unknown,0
300,3,other,0
114,2,unknown,0
362,2,unknown,0
107,3,unknown,0
158,5,unknown,0
149,3,failure,0
116,2,failure,0
330,2,unknown,0
84,3,failure,0
419,2,failure,0
211,1,unknown,0
341,2,unknown,0
169,2,unknown,0
330,3,failure,0
165,1,unknown,0
326,3,unknown,0
329,1,unknown,0
191,1,unknown,0
193,3,failure,0
71,1,unknown,0
321,1,unknown,0
368,1,unknown,0
80,1,failure,0
294,1,other,0
197,1,failure,0
161,1,failure,0
118,1,unknown,0
197,1,failure,0
56,1,unknown,0
269,1,unknown,0
201,1,unknown,0
115,1,unknown,0
138,1,unknown,0
213,2,unknown,0
128,1,unknown,0
280,2,unknown,0
197,1,unknown,0
151,1,unknown,0
362,1,unknown,0
45,1,unknown,0
589,1,unknown,0
92,1,unknown,0
330,3,unknown,0
224,1,unknown,0
145,1,unknown,0
251,1,unknown,0
117,1,unknown,0
104,1,unknown,0
24,9,unknown,0
343,2,unknown,0
239,1,unknown,0
69,1,failure,0
132,1,unknown,0
136,1,unknown,0
213,3,unknown,0
258,4,unknown,0
142,1,unknown,0
178,1,unknown,0
16,7,unknown,0
133,3,failure,0
54,2,failure,0
419,3,unknown,0
143,4,failure,0
373,1,failure,0
858,1,unknown,0
188,3,failure,0
296,1,unknown,0
192,1,unknown,0
168,2,unknown,0
14,6,other,0
64,1,unknown,0
53,3,unknown,0
343,1,failure,0
337,4,unknown,0
542,1,unknown,0
124,2,failure,0
166,3,unknown,0
155,4,unknown,0
248,2,unknown,0
406,3,unknown,0
841,3,unknown,0
246,1,unknown,0
14,6,unknown,0
18,6,other,0
19,6,unknown,0
363,2,unknown,0
182,5,unknown,0
66,3,unknown,0
22,6,unknown,0
80,1,failure,0
246,1,unknown,0
31,6,unknown,0
224,1,unknown,0
387,1,unknown,0
82,6,other,0
428,1,unknown,0
121,5,failure,0
148,2,unknown,0
39,1,unknown,0
298,1,unknown,0
306,2,unknown,0
369,2,unknown,0
150,4,unknown,0
150,2,unknown,0
83,3,unknown,0
86,2,unknown,0
143,2,unknown,0
91,2,failure,0
266,1,unknown,0
446,1,unknown,0
17,6,unknown,0
144,2,failure,0
254,1,unknown,0
13,5,unknown,0
65,2,unknown,0
389,3,unknown,0
211,2,unknown,0
425,1,failure,0
790,1,failure,0
178,1,unknown,0
565,2,unknown,0
294,3,unknown,0
32,1,unknown,0
99,3,unknown,0
289,2,unknown,0
205,3,failure,0
124,1,unknown,0
109,3,unknown,0
94,4,failure,0
280,2,unknown,0
10,6,unknown,0
168,3,unknown,0
125,3,unknown,0
392,2,unknown,0
222,3,unknown,0
613,2,unknown,0
100,3,failure,0
184,3,unknown,0
515,3,other,0
667,2,unknown,0
148,3,failure,0
180,3,other,0
130,2,unknown,0
449,3,unknown,0
237,3,unknown,0
498,2,unknown,0
481,2,unknown,0
137,2,other,0
301,2,unknown,0
586,3,unknown,0
247,3,unknown,0
43,5,failure,0
475,3,unknown,0
176,2,unknown,0
126,3,unknown,0
351,3,unknown,0
188,4,failure,0
193,3,failure,0
537,4,unknown,0
178,3,other,0
18,5,other,0
264,2,unknown,0
165,5,other,0
354,5,unknown,0
2053,4,unknown,0
341,3,other,0
225,3,failure,0
24,2,unknown,0
198,5,failure,0
22,3,unknown,0
91,3,other,0
251,4,other,0
124,3,failure,0
288,3,unknown,0
258,2,unknown,0
137,5,other,0
119,4,unknown,0
140,3,unknown,0
20,5,unknown,0
124,4,failure,0
69,4,failure,0
230,3,unknown,0
288,2,other,0
426,3,unknown,0
678,2,other,0
258,2,unknown,0
267,4,other,0
134,6,unknown,0
225,4,other,0
245,4,unknown,0
401,4,unknown,0
195,6,failure,0
439,3,unknown,0
231,3,unknown,0
417,2,unknown,0
380,5,other,0
41,6,failure,0
87,4,other,0
8,4,unknown,0
235,2,failure,0
191,2,unknown,0
45,3,unknown,0
371,3,unknown,0
693,7,failure,0
112,1,unknown,0
541,1,unknown,0
82,3,unknown,0
181,1,failure,0
189,1,unknown,0
224,1,unknown,0
93,1,unknown,0
228,1,unknown,0
140,1,unknown,0
231,1,failure,0
79,1,unknown,0
124,1,other,0
197,1,unknown,0
82,3,unknown,0
99,1,unknown,0
101,1,unknown,0
119,1,failure,0
291,1,unknown,0
75,1,failure,0
112,1,failure,0
264,1,unknown,0
144,1,other,0
131,1,unknown,0
224,2,unknown,0
102,1,unknown,0
82,1,failure,0
112,1,unknown,0
93,1,unknown,0
233,3,unknown,0
326,1,unknown,0
78,2,unknown,0
352,1,other,0
20,5,unknown,0
211,1,unknown,0
197,1,failure,0
139,5,unknown,0
281,5,unknown,0
72,2,other,0
429,2,unknown,0
137,1,failure,0
220,1,failure,0
219,1,unknown,0
22,1,unknown,0
111,1,unknown,0
66,1,unknown,0
93,2,failure,0
176,3,unknown,0
175,1,unknown,0
69,1,success,0
110,1,failure,0
56,1,failure,0
180,1,failure,0
86,1,other,0
226,1,unknown,0
775,1,unknown,0
171,1,unknown,0
52,3,unknown,0
886,2,unknown,0
79,2,unknown,0
54,1,unknown,0
154,2,unknown,0
143,1,unknown,0
257,1,unknown,0
47,2,unknown,0
273,1,unknown,0
258,1,unknown,0
81,2,unknown,0
118,4,failure,0
502,1,unknown,0
132,1,unknown,0
131,1,other,0
220,1,unknown,0
192,2,unknown,0
219,2,failure,0
264,1,unknown,0
213,1,failure,0
191,1,unknown,0
265,1,unknown,0
61,1,unknown,0
62,1,unknown,0
177,1,failure,0
227,2,unknown,0
106,1,unknown,0
64,1,unknown,0
692,1,unknown,0
16,6,failure,0
42,5,unknown,0
270,1,unknown,0
199,1,unknown,0
48,1,unknown,0
291,1,unknown,0
75,1,failure,0
66,2,unknown,0
145,2,failure,0
275,1,unknown,0
199,2,unknown,0
515,1,unknown,0
94,1,unknown,0
380,1,unknown,0
52,1,unknown,0
52,2,failure,0
72,6,failure,0
128,1,failure,0
316,1,unknown,0
166,2,unknown,0
428,1,unknown,0
89,1,failure,0
78,2,unknown,0
118,1,unknown,0
80,2,unknown,0
112,3,unknown,0
79,1,unknown,0
305,1,unknown,0
53,1,unknown,0
154,2,unknown,0
193,1,unknown,0
127,1,failure,0
193,2,other,0
196,1,unknown,0
605,1,unknown,0
405,1,unknown,0
57,1,unknown,0
138,1,unknown,0
73,3,unknown,0
232,1,unknown,0
83,1,unknown,0
211,1,unknown,0
62,1,unknown,0
41,2,failure,0
253,1,unknown,0
74,1,unknown,0
77,1,unknown,0
108,1,unknown,0
56,1,unknown,0
110,1,failure,0
46,1,unknown,0
7,5,unknown,0
93,1,unknown,0
50,1,other,0
146,1,unknown,0
250,1,unknown,0
142,1,unknown,0
120,1,unknown,0
57,1,other,0
180,1,unknown,0
149,1,failure,0
306,1,unknown,0
307,1,unknown,0
357,1,unknown,0
266,2,unknown,0
239,1,failure,0
99,1,unknown,0
101,1,unknown,0
254,2,unknown,0
101,1,unknown,0
72,1,unknown,0
112,2,other,0
398,1,unknown,0
42,1,unknown,0
112,4,unknown,0
72,2,unknown,0
358,2,unknown,0
71,1,failure,0
41,1,failure,0
6,9,other,0
71,1,failure,0
43,1,unknown,0
222,1,unknown,0
156,1,failure,0
97,1,unknown,0
334,1,unknown,0
156,1,unknown,0
519,1,unknown,0
197,1,unknown,0
101,1,unknown,0
267,1,unknown,0
618,2,failure,0
220,1,unknown,0
80,1,unknown,0
56,3,unknown,0
301,1,unknown,0
246,1,unknown,0
11,6,other,0
102,2,failure,0
348,2,unknown,0
358,2,unknown,0
430,2,other,0
604,1,failure,0
358,2,unknown,0
147,1,other,0
287,1,failure,0
214,2,unknown,0
157,1,unknown,0
346,2,failure,0
154,4,unknown,0
108,4,failure,0
137,2,unknown,0
292,2,unknown,0
138,1,unknown,0
471,2,unknown,0
1052,2,unknown,0
190,2,unknown,0
210,2,failure,0
268,1,unknown,0
173,1,unknown,0
128,1,unknown,0
154,1,unknown,0
117,1,failure,0
532,2,unknown,0
306,1,unknown,0
114,1,unknown,0
141,2,unknown,0
207,3,unknown,0
238,1,unknown,0
191,1,unknown,0
126,1,unknown,0
459,1,failure,0
671,2,unknown,0
209,1,unknown,0
419,1,unknown,0
587,2,unknown,0
23,5,other,0
253,3,other,0
139,1,unknown,0
113,1,unknown,0
377,1,unknown,0
429,1,failure,0
204,1,unknown,0
283,2,failure,0
219,4,failure,0
123,1,failure,0
95,1,unknown,0
279,1,unknown,0
765,2,unknown,0
235,2,unknown,0
131,2,unknown,0
311,4,unknown,0
166,2,unknown,0
418,2,unknown,0
132,6,failure,0
15,5,unknown,0
494,2,failure,0
171,2,unknown,0
152,2,unknown,0
9,7,other,0
102,2,unknown,0
37,5,unknown,0
137,2,unknown,0
23,3,unknown,0
146,3,other,0
56,2,other,0
200,3,unknown,0
351,2,unknown,0
134,2,failure,0
71,3,unknown,0
542,2,unknown,0
291,2,unknown,0
772,2,unknown,0
318,3,unknown,0
170,2,unknown,0
362,2,failure,0
628,2,failure,0
260,2,unknown,0
271,3,unknown,0
331,2,failure,0
160,2,other,0
1060,3,unknown,0
379,2,unknown,0
390,2,unknown,0
102,2,unknown,0
97,4,failure,0
348,2,unknown,0
369,2,unknown,0
390,2,unknown,0
279,3,unknown,0
394,2,unknown,0
255,2,unknown,0
376,2,other,0
217,2,unknown,0
179,3,unknown,0
539,8,failure,0
1261,3,unknown,0
195,2,failure,0
70,4,other,0
185,2,other,0
177,3,unknown,0
215,3,failure,0
147,2,failure,0
140,4,failure,0
49,2,unknown,0
153,2,unknown,0
30,2,unknown,0
206,3,other,0
449,2,unknown,0
517,4,unknown,0
19,3,other,0
336,6,unknown,0
85,2,other,0
304,2,failure,0
279,3,failure,0
603,2,failure,0
279,2,unknown,0
206,2,failure,0
331,2,unknown,0
38,8,unknown,0
403,2,unknown,0
68,2,unknown,0
45,5,failure,0
82,2,failure,0
139,2,unknown,0
279,5,unknown,0
43,5,unknown,0
108,2,failure,0
58,3,unknown,0
239,7,unknown,0
136,7,other,0
275,3,unknown,0
207,3,other,0
147,2,other,0
157,4,failure,0
151,2,unknown,0
388,3,other,0
108,2,other,0
192,2,failure,0
56,4,other,0
33,2,unknown,0
19,10,other,0
89,2,unknown,0
447,2,other,0
214,2,failure,0
319,5,unknown,0
76,2,other,0
35,3,failure,0
361,8,unknown,0
413,6,unknown,0
1213,3,unknown,0
156,2,unknown,0
244,2,unknown,0
239,2,unknown,0
184,2,unknown,0
15,8,unknown,0
79,2,other,0
19,11,unknown,0
36,9,other,0
67,2,failure,0
450,3,unknown,0
13,6,unknown,0
273,3,unknown,0
293,6,unknown,0
126,3,other,0
382,4,unknown,0
305,4,unknown,0
114,3,unknown,0
8,6,unknown,0
7,7,failure,0
16,10,unknown,0
14,9,unknown,0
141,3,unknown,0
674,3,failure,0
313,7,unknown,0
43,2,unknown,0
96,2,unknown,0
239,2,unknown,0
173,1,unknown,0
173,1,unknown,0
232,1,failure,0
90,1,unknown,0
159,1,unknown,0
175,5,other,0
41,7,unknown,0
8,7,other,0
412,1,unknown,0
301,1,unknown,0
11,6,unknown,0
101,1,unknown,0
17,10,unknown,0
519,1,other,0
16,9,failure,0
195,4,other,0
103,1,failure,0
177,1,failure,0
283,1,failure,0
11,5,unknown,0
136,1,failure,0
462,1,unknown,0
508,4,other,0
46,1,unknown,0
150,1,failure,0
159,1,unknown,0
221,1,failure,0
101,3,unknown,0
44,1,unknown,0
105,1,failure,0
433,1,failure,0
129,4,unknown,0
7,10,unknown,0
167,1,unknown,0
39,1,unknown,0
197,1,failure,0
633,1,unknown,0
229,1,unknown,0
8,1,failure,0
43,1,failure,0
162,2,unknown,0
103,1,unknown,0
308,1,other,0
115,1,unknown,0
259,1,failure,0
187,1,unknown,0
588,2,failure,0
11,5,unknown,0
882,2,unknown,0
19,8,unknown,0
11,6,failure,0
205,1,failure,0
160,2,unknown,0
232,1,unknown,0
132,1,unknown,0
434,1,unknown,0
62,1,unknown,0
8,7,unknown,0
271,2,other,0
77,1,unknown,0
393,1,unknown,0
116,1,other,0
150,1,unknown,0
139,1,unknown,0
119,1,success,0
140,1,unknown,0
384,1,failure,0
531,2,unknown,0
48,2,unknown,0
105,1,unknown,0
97,1,unknown,0
8,6,unknown,0
98,1,unknown,0
188,1,other,0
131,1,failure,0
52,1,failure,0
169,2,unknown,0
232,1,failure,0
16,5,unknown,0
2,1,unknown,0
37,1,unknown,0
150,1,unknown,0
33,1,unknown,0
210,1,unknown,0
160,1,unknown,0
85,7,failure,0
221,1,unknown,0
33,4,other,0
358,1,unknown,0
109,4,unknown,0
336,1,unknown,0
253,1,unknown,0
360,1,unknown,0
257,1,unknown,0
141,4,unknown,0
508,1,unknown,0
307,2,unknown,0
136,1,unknown,0
305,2,unknown,0
410,1,unknown,0
9,8,unknown,0
286,1,unknown,0
202,1,failure,0
210,1,unknown,0
245,2,unknown,0
255,1,other,0
401,2,other,0
263,1,unknown,0
58,1,unknown,0
225,1,failure,0
143,2,unknown,0
133,1,unknown,0
140,1,unknown,0
11,5,unknown,0
81,3,failure,0
388,1,unknown,0
563,1,unknown,0
48,1,unknown,0
346,1,unknown,0
128,1,unknown,0
604,1,unknown,0
335,1,unknown,0
75,2,unknown,0
161,2,failure,0
8,8,unknown,0
205,2,success,0
248,4,other,0
7,5,unknown,0
82,1,unknown,0
143,1,unknown,0
208,1,unknown,0
134,2,success,0
139,1,unknown,0
110,1,unknown,0
1837,1,unknown,0
130,1,unknown,0
227,1,unknown,0
79,1,unknown,0
52,1,other,0
92,1,unknown,0
577,1,unknown,0
135,1,other,0
130,4,failure,0
43,1,unknown,0
71,1,unknown,0
305,4,unknown,0
75,1,other,0
45,5,unknown,0
96,6,unknown,0
96,2,unknown,0
443,1,unknown,0
611,2,unknown,0
173,1,unknown,0
355,2,unknown,0
69,2,other,0
133,5,other,0
537,2,other,0
103,1,other,0
187,1,other,0
156,1,unknown,0
134,1,other,0
134,1,other,0
1118,1,other,0
196,2,unknown,0
251,1,unknown,0
288,1,unknown,0
93,1,other,0
435,3,unknown,0
29,7,unknown,0
304,1,unknown,0
148,1,other,0
166,1,other,0
231,1,unknown,0
214,1,unknown,0
55,1,other,0
151,1,unknown,0
148,2,unknown,0
245,2,other,0
345,1,unknown,0
121,3,unknown,0
196,1,unknown,0
47,1,other,0
71,1,failure,0
1056,1,unknown,0
113,1,unknown,0
41,1,failure,0
502,2,unknown,0
98,1,other,0
266,1,failure,0
70,4,unknown,0
272,1,unknown,0
121,1,unknown,0
277,1,failure,0
144,2,unknown,0
177,2,unknown,0
128,1,unknown,0
33,1,unknown,0
620,1,other,0
92,1,unknown,0
100,1,unknown,0
105,1,unknown,0
110,1,unknown,0
102,1,unknown,0
72,1,failure,0
125,1,unknown,0
255,1,unknown,0
109,4,failure,0
74,2,unknown,0
388,1,unknown,0
445,1,failure,0
208,1,failure,0
118,2,other,0
108,4,failure,0
98,1,unknown,0
617,4,failure,0
22,7,other,0
217,1,unknown,0
528,2,failure,0
342,2,failure,0
449,2,unknown,0
215,1,other,0
1823,1,failure,0
17,6,unknown,0
142,4,unknown,0
177,3,success,0
26,8,other,0
787,1,unknown,0
418,2,unknown,0
192,4,unknown,0
137,2,unknown,0
449,4,unknown,0
53,1,unknown,0
116,4,unknown,0
147,2,failure,0
518,2,other,0
339,2,unknown,0
82,4,unknown,0
127,2,unknown,0
111,5,unknown,0
80,2,unknown,0
195,2,unknown,0
134,12,unknown,0
153,2,failure,0
214,2,unknown,0
15,5,other,0
347,2,unknown,0
97,1,failure,0
351,1,unknown,0
605,3,unknown,0
125,7,unknown,0
532,2,unknown,0
425,2,other,0
152,2,unknown,0
120,2,failure,0
590,5,unknown,0
110,2,unknown,0
415,2,failure,0
401,2,other,0
276,5,unknown,0
280,2,unknown,0
606,2,other,0
148,2,unknown,0
776,3,unknown,0
653,3,other,0
192,2,other,0
569,2,unknown,0
219,3,unknown,0
213,2,failure,0
764,2,unknown,0
254,3,failure,0
127,2,failure,0
363,6,unknown,0
155,2,unknown,0
89,2,failure,0
295,6,unknown,0
131,3,unknown,0
985,6,unknown,0
138,3,other,0
124,2,unknown,0
171,5,failure,0
1307,2,unknown,0
124,3,unknown,0
895,3,unknown,0
250,3,unknown,0
95,4,unknown,0
206,3,unknown,0
509,2,unknown,0
485,3,unknown,0
76,3,unknown,0
675,4,unknown,0
163,3,failure,0
155,3,other,0
251,3,unknown,0
178,7,unknown,0
267,2,unknown,0
434,2,unknown,0
319,2,unknown,0
255,6,unknown,0
559,5,unknown,0
193,2,failure,0
273,3,failure,0
236,2,unknown,0
60,2,failure,0
728,4,failure,0
191,5,other,0
427,3,unknown,0
163,3,unknown,0
230,2,unknown,0
319,2,unknown,0
176,2,other,0
193,4,unknown,0
48,5,unknown,0
178,2,failure,0
14,8,unknown,0
13,8,other,0
112,2,unknown,0
14,8,unknown,0
135,7,unknown,0
156,2,unknown,0
8,6,unknown,0
204,2,failure,0
36,4,unknown,0
15,3,other,0
381,6,failure,0
15,9,unknown,0
98,2,unknown,0
101,2,unknown,0
645,2,unknown,0
12,5,other,0
289,2,unknown,0
90,6,failure,0
12,7,unknown,0
43,4,unknown,0
287,6,unknown,0
298,6,failure,0
205,7,unknown,0
117,6,unknown,0
202,3,other,0
90,1,unknown,0
38,1,other,0
101,1,unknown,0
170,1,unknown,0
386,3,unknown,0
200,1,failure,0
409,1,unknown,0
36,1,unknown,0
521,1,unknown,0
40,1,unknown,0
168,1,failure,0
45,1,unknown,0
99,1,unknown,0
129,1,unknown,0
136,1,failure,0
402,1,unknown,0
206,1,unknown,0
170,1,unknown,0
218,1,unknown,0
12,8,other,0
163,1,failure,0
401,1,unknown,0
91,2,unknown,0
350,1,unknown,0
146,1,unknown,0
25,1,unknown,0
439,2,unknown,0
83,1,unknown,0
168,1,failure,0
69,3,unknown,0
459,1,unknown,0
193,1,unknown,0
384,5,unknown,0
139,1,unknown,0
311,1,unknown,0
58,2,unknown,0
146,4,unknown,0
174,2,unknown,0
297,1,failure,0
258,2,unknown,0
79,2,unknown,0
137,1,unknown,0
117,1,failure,0
365,1,other,0
179,1,unknown,0
132,1,unknown,0
9,8,other,0
25,1,unknown,0
119,1,unknown,0
121,3,failure,0
40,1,unknown,0
254,1,unknown,0
290,1,unknown,0
41,2,failure,0
74,2,unknown,0
120,1,failure,0
496,2,unknown,0
36,1,unknown,0
145,1,unknown,0
506,1,unknown,0
91,3,success,0
23,2,unknown,0
72,6,other,0
81,3,unknown,0
67,2,failure,0
24,5,other,0
213,2,unknown,0
110,1,unknown,0
10,5,unknown,0
156,2,unknown,0
198,3,unknown,0
620,4,success,0
38,1,unknown,0
39,2,unknown,0
15,10,failure,0
80,2,failure,0
514,2,unknown,0
115,1,unknown,0
68,3,failure,0
138,4,other,0
89,5,failure,0
135,2,unknown,0
213,4,unknown,0
166,2,unknown,0
748,3,unknown,0
279,8,unknown,0
339,4,unknown,0
526,4,unknown,0
1423,3,unknown,0
154,2,failure,0
256,2,unknown,0
232,4,failure,0
69,2,other,0
123,3,unknown,0
108,2,unknown,0
150,3,failure,0
172,2,unknown,0
142,2,unknown,0
115,2,failure,0
8,5,unknown,0
220,5,unknown,0
357,12,unknown,0
12,7,failure,0
518,3,failure,0
433,2,unknown,0
105,2,failure,0
44,9,unknown,0
144,5,unknown,0
11,3,unknown,0
42,2,failure,0
217,2,unknown,0
139,8,failure,0
1160,2,failure,0
7,6,unknown,0
210,16,unknown,0
187,2,failure,0
285,6,unknown,0
354,5,unknown,0
198,2,unknown,0
257,2,unknown,0
270,3,unknown,0
199,3,unknown,0
280,6,unknown,0
278,4,unknown,0
288,2,unknown,0
148,7,failure,0
665,2,unknown,0
8,10,unknown,0
10,7,unknown,0
107,2,unknown,0
249,3,unknown,0
527,2,unknown,0
59,3,unknown,0
71,2,failure,0
193,5,unknown,0
1192,3,unknown,0
24,5,unknown,0
427,3,unknown,0
108,4,unknown,0
148,2,unknown,0
290,2,unknown,0
74,3,unknown,0
195,5,failure,0
463,18,unknown,0
236,4,unknown,0
110,2,unknown,0
479,2,unknown,0
607,4,unknown,0
92,12,unknown,0
306,3,other,0
356,3,failure,0
157,5,unknown,0
270,5,unknown,0
31,5,unknown,0
102,5,unknown,0
183,4,unknown,0
